ID,Category,Subcategory,Product Name,Price
3C00E049-3783-1189-B0ED-ACF2D3C1C175,Computers and Electronics,USB Hubs,"USB C Hub, 9-in-1 USB C Adapter with 4K USB C to HDMI,VGA, USB C Charging, 2 USB 3.0, SD/TF Card Reader, USB C to 3.5mm, Gigabit Ethernet, USB C Dock Compatible Apple MacBook Pro 13/15 (Thunderbolt 3)",23.99
E0A373EC-5899-2862-840D-7615B5F9586B,Computers and Electronics,USB Hubs,"MacBook Pro Docking Station Dual Monitor MacBook Pro HDMI Adapter,12 in 1 USB C Adapters for MacBook Pro Air Mac HDMI Dock Dongle Dual USB C to Dual HDMI VGA Ethernet AUX 4USB SD/TF100W PD",59.4
491A43C3-CD9A-98E6-E287-C716D25FE13F,Computers and Electronics,USB Hubs,"USB C Hub, 6 in 1 Aluminum Type C Hub Adapter, MacBook Pro 2020 Accessories with 3 USB 3.0 Ports, TF/SD Card Reader, USB-C Power Delivery for MacBook Pro 13″ and 15″ 2016-2019, MacBook Air 2018 2019",16.89
AF063F35-8EB6-6556-FD51-2900806F934F,Computers and Electronics,USB Hubs,Apple USB-C to SD Card Reader,
81EB183C-E0C5-993F-C9D7-712098F04841,Computers and Electronics,USB Hubs,"Sabrent 4-Port USB 3.0 Hub with Individual LED Lit Power Switches, Includes 5V/2.5A Power Adapter (HB-UMP3)",16.99
62B355EA-8186-D71F-D244-2304D6CEDC95,Computers and Electronics,USB Hubs,"Purgo USB C Hub Adapter for MacBook Pro M1 2020 and MacBook Air M1 2020, with HDMI, 100W PD, TB 3, 2 USB 3.0 and SD/Micro Card Readers – Space Grey (PG-TC401)",43.99
96ACBD39-06CF-426B-B27C-93B5A7383073,Computers and Electronics,USB Hubs,"USB C Hub, POWLAKEN 11 in 1 USB C Adapter with Ethernet, 4K USB C to HDMI, VGA, 2 USB3.0 2 USB2.0 PD, SD TF Card Reader, Audio, Compatible Mac Pro and Other Type C Laptops",37.99
5FF6CB8B-3D01-09A9-DE6A-D01BF5F7A78B,Computers and Electronics,USB Hubs,"TP-Link Powered USB Hub 3.0 with 7 USB 3.0 Data Ports and 2 Smart Charging USB Ports. Compatible with Windows, Mac, Chrome & Linux OS, with Power On/Off Button, 12V/4A Power Adapter(UH720)",39.99
916CA07C-7273-0CAC-C80F-B3FAB21B238B,Computers and Electronics,USB Hubs,"USB 3.0 Hub, atolla 4 Ports Super Speed USB 3 Hub Splitter with On Off Switch with 1 USB Charging Port (Cable Length 2 Feet, No AC Adapter) (4-Port hub)",13.99
824ED4B0-A1B0-AC98-CED7-8E2A9D322B43,Computers and Electronics,USB Hubs,"MacBook Pro USB Accessories, USB C Adapter for MacBook Pro 13"" 15"" 16"" with 3 USB 3.0 Ports,TF/SD Card Reader, Thunderbolt 3 PD Port Compatible with MacBook Pro/Air 2020-2016",15.99
0E52217C-EAD8-6204-5652-E30034AB13A5,Computers and Electronics,USB Hubs,"USB C Adapter for MacBook Pro 2019 2018 2017,USB C Hub USB C to HDMI VGA SD TF Card Reader 3USB 3.0 and USB C Power Pass-Through Port",27.99
91C75E14-909D-C369-8C73-922D5232EC7D,Computers and Electronics,USB Hubs,"USB C Adapters for MacBook Pro/Air,Mac Dongle with 3 USB Port,USB C to HDMI, USB C to RJ45 Ethernet,MOKiN 9 in 1 USB C to HDMI Adapter,100W Pd Charging, USB C to SD/TF Card Reader USB C Hub",32.98
6107BBC9-09DA-0E3D-B266-DABF566A088F,Computers and Electronics,USB Hubs,"TOTU USB C Hub,9-In-1 Type C Hub with Ethernet Port, 4K USB C to HDMI, 2 USB 3.0 Ports, 1 USB 2.0 Port, SD/TF Card Reader, USB-C Power Delivery, Portable for Mac Pro and Other Type C Laptops (Silver)",29.99
B73759C2-90CD-62F3-B45A-6784B9DE977A,Computers and Electronics,USB Hubs,"Docking Station, USB C Adapter Dual HDMI, 9 in 1 Triple Display Multiport Adapter Dongle with 2 HDMI 4K, DisplayPort, 3 USB, 100W PD, SD/TF Card Reader for MacBook Pro Air Type C Laptops",39.99
6882DBAF-7DB9-6FFC-D00E-7A274B8EF48F,Computers and Electronics,USB Hubs, Basics 4 Port USB to USB 3.0 Hub with 5V/2.5A power adapter,20.49
5A407D81-1F67-5201-A951-CEF1ADD0858D,Computers and Electronics,USB Hubs,"Satechi Aluminum Multi-Port Adapter V2 - 4K HDMI (60Hz), Gigabit Ethernet, USB-C Charging, SD/Micro Card Readers, USB 3.0 - Compatible with 2020 MacBook Air, 2020 MacBook Pro (Space Gray)",
A45DC17F-0ECA-15FA-9DAF-B482456AC7F9,Computers and Electronics,USB Hubs,"LYFNLOVE Powered USB Hub 3.0 Splitter,7 Port USB Data Hub with Power Adapter and One Charging Port,Individual On/Off Switches and Lights for Laptop, PC, Computer, Mobile HDD, Flash Drive and More",28.99
EBDF3C85-F93F-FD24-F261-8CB3DD8CB5B3,Household Appliances,Parts & Accessories,Ge WD35X21038 Dishwasher Dishrack Roller and Stud Genuine Original Equipment Manufacturer (OEM) Part,23.5
C69379A8-8AA8-B218-7202-D078583341A6,Household Appliances,Parts & Accessories,"Accessory for Irobot Roomba 600 610 620 650 Series Vacuum Cleaner Replacement Part Kit - Includes 3 Pack Filter, Side Brush, and 1 Pack Bristle Brush",12.5
2903A8E3-180C-D46B-7E42-E975790367AB,Household Appliances,Parts & Accessories,"Original Sealing Ring for 6 Qt Power Cooker - Replacement Silicone Gasket Seal Rings for 6 Quart Power Pressure Cooker PPC770 PCXL-PRO6, PC-TRI6, PPC771, PRO, WAL1,WAL2 Accessories Parts 2-Pack",11.88
31CD60B9-4C9C-D05F-5F3F-0D1C08DE23F0,Household Appliances,Parts & Accessories,KitchenAid Coated Flat Beater,11.99
BADB042F-FB22-F966-6763-B886E5C303C8,Household Appliances,Parts & Accessories,aoteng 2 Pre & 2 Post Filters Accessory for Dyson V6 Absolute Cordless Stick Vacuum Cleaner Replacement Parts,15.99
D42E6D06-AFB4-2658-A1C3-5359378B5A95,Household Appliances,Parts & Accessories,"aoteng Accessories Kit for Shark IQ R101AE (RV1001AE) IQ R101 (RV1001) Robot Vacuum Cleaner Replacement Parts Pack of Main Brush, Filters, Side Brushes",19.99
46FBE667-1E14-5311-8B6C-79DC32AB3A7E,Household Appliances,Parts & Accessories,Ugardo Accessory for Irobot Roomba 800 805 850 860 861 866 870 871 880 890 960 961 964 980 981 985 (800&900 Series) Replacement Vacuum Cleaner Accessories/Parts (for Roomba 800/900 Series),15.89
AB6A3460-F82B-154D-4EDE-EB7BEB2EAA83,Household Appliances,Parts & Accessories,"ZVac Replacement Kenmore Canister Vacuum Parts Accessories Kit Compatible with Kenmore & Panasonic Canister Vacuum Cleaners with Bare Floor Brush, Crevice Tool, Upholstery Brush & Dusting Brush",29.99
779295D0-3406-1945-1370-3EF4B2455162,Household Appliances,Parts & Accessories,"Vitamix Container, 32 oz, 32 Ounce, Clear",122.26
7B2ABDB7-16DD-8AFD-027D-484235B5DBF0,Household Appliances,Parts & Accessories,ANBOO Air Humidifier Filter for Philips HU4102/20 HU4801 Replacement Filter Adapter Humidifier Parts Accessory,17.99
858BCCAC-BB39-5D41-3367-E30673995115,Household Appliances,Parts & Accessories,"Theresa Hay Accessory for Irobot Roomba 600 614 620 650 671 675 690 Series Vacuum Cleaner Replacement Part Kit - Includes Filter, Side Brush, Bristle Brush and Flexible Beater Brush,Cleaning Tool",21.88
EAE94AA0-8AEB-70C3-7B78-66980AAB4D74,Household Appliances,Parts & Accessories,"Lemige 9 Pack Replacement Parts for iRobot Roomba I&E Series i7 i7+ i3 i3+ i4 i6 i6+ i8 i8+/Plus E5 E6 E7 Vacuum Cleaner, 1 Set of Multi-Surface Rubber Brushes & 4 HEPA Filters & 4 Side Brushes",19.99
D464D3A6-D12E-8CED-70F4-58F5D0BF1781,Household Appliances,Parts & Accessories,LOTIN - Compatible Kit de repuesto de filtros para for iRobot Roomba i7 i7+ i7 Plus E5 E6 E7 Series (10 unidades),14.99
1AD4F57B-ED34-9D53-0D2B-4CDB7A83521A,Household Appliances,Parts & Accessories,"Replenishment Kit for iRobot Roomba 800 900 Series 805 860 870 871 880 890 960 980 Robotic Vacuum Cleaner Accessory, Replacement Parts with 2 Roller, 3 Hepa Filter,3 Side Brushes and 5 Screws (13 pcs)",15.89
986D4CB6-0F3E-7385-C5DA-321A7AC06B60,Household Appliances,Parts & Accessories,"Fresh Replacement Air Filter Compatible With Pure Air Ultra Compatible with PAULTRA EAFCBF, 3 Pack",13.99
514874A2-9AF8-94C6-4F53-58A4B3D88107,Household Appliances,Parts & Accessories,"COSORI Replacement 5.8QT Black CP158, CS158 & CO158 Air Fryers, Non-Stick Fry Basket, Dishwasher Safe, C158-FB",24.99
F8FF8559-7CA4-1BDD-2C67-5EE52BC5E6E1,Household Appliances,Parts & Accessories,"aoteng Accessories for iRobot Roomba i7 i7+ E5 E6 E7 Robot Vacuum Cleaner Replacement Parts Pack of 2 Set Rubber Brushes, 4 Hepa Filters, 4 Side Brushes, 2 Cleaning Tools",19.99
CAC86681-A7AE-587F-2DA1-69B1776FC8D6,Household Appliances,Parts & Accessories,"MySit 4 Pack W10195417 UPGRADED Dishwasher Wheels Lower Rack for Maytag Whirlpool Kenmore Kitchen Aid, Dishwasher Parts and Accessories Replacement WPW10195417, W10195417VP, AP4538395",14.59
D17AECD9-4136-8511-395D-A780AE2EED74,Household Appliances,Parts & Accessories,"Hongfa E5 i7 i6+ Replacement Parts for iRobot Roomba i8 i7+/ Plus E6 i3 i3+,e Series and i Series Replenishment Parts, 16 Packs Roomba Accessories",23.99
8AD9941E-D133-B806-616F-29F0A1379B96,Household Appliances,Parts & Accessories,GE WD28X10128 Genuine OEM Silverware Basket (Grey) for GE Dishwashers,21.36
B2F3E130-F4C4-C614-866F-4BC6FC4F5543,Household Appliances,Parts & Accessories,"REPLACEMENTOR 10 Pack Replacement Parts for iRobot Roomba 600 Series, Filter Side Brush & Bristle and Beater Brush Accessories Kit for Roomba 675 690 680 670 660 655 651 650 630 620 595 529 528",12.99
7760C3BA-66B8-8153-5348-A0DDC4D8120E,Household Appliances,Parts & Accessories,PUCRC25 and PUCRC26B Replacement Parts - (4) Rotating Side Brushes (2) Dustbin Filters - Robot Vacuum Cleaner Replacement Parts and Accessory Kit - PureClean PRTPUCRC251,19.93
DBC0AB36-1F8C-3A2E-65E2-A314530C4D6E,Household Appliances,Parts & Accessories,"Accessories for Shark ION Robot Vacuum Cleaner R85 RV850 RV850BRN RV850WV S87 RV851WV RV700_N RV720_N RV750_N Replacment Parts Pack of 1 Main Brush, 3 Hepa Filters, 6 Side Brushes, 2 Cleaning Tools",16.99
0653C650-C6A2-8A04-D0D1-3894AFDC4352,Household Appliances,Parts & Accessories,"Replenishment Kit for iRobot Roomba 800 900 Series 805 860 870 871 880 890 960 980 Robotic Vacuum Cleaner Accessory, Replacement Parts with 2 Roller, 3 Hepa Filter,3 Side Brushes and 5 Screws (13 pcs)",15.89
C878C9E7-3216-D03F-1E76-04263780AB38,Household Appliances,Parts & Accessories,"KitchenAid Ksmhap Attachment Hub Accessory Pack, Silver",10.99
D738C5DA-762E-3BEF-364C-0DF0894A4A40,Household Appliances,Parts & Accessories,"Hyphen-X Replacement Parts Compatible with Eufy RoboVac 11S, RoboVac 30, RoboVac 30C, RoboVac 15C,RoboVac 12, RoboVac 35C Accessory Robotic Vacuum Cleaner Filters, Side Brushes,Rolling Brushes",18.99
45FCCB84-9780-5102-D4BB-0254C6A62221,Household Appliances,Parts & Accessories,"Steam Release Handle for Instant Pot 3, 5, 6, 8 Qt Quart, Pressure Cooker Valve Replacement Part Accessories",6.99
9C74288C-202E-9845-5D1E-23D2C51CE405,Household Appliances,Parts & Accessories,"Masonda Air Duct Hose, 4 Inch 10 Ft Flexible Aluminum Dryer Vent Hose with 2 Clamps Great for Kitchen, Bathroom, Grow Tents, Dryer Rooms",11.99
1BAACCA8-64E1-5313-6A3A-0B96B507D492,Household Appliances,Parts & Accessories,"Omont Aluminum Flexible Ducting 4 Inch 16FT PVC Air Duct with 2 Clamps Great for Dryer Rooms, Grow Tents, Kitchen,Portable Air Conditioner",15.98
2AA49752-2DAF-E344-6225-8EB8DEC905B8,Household Appliances,Parts & Accessories,"Wocase HEPA Replacement Filter, Compatible with Dyson HP01, HP02, DP01 Air Purifiers, Compare to Part # 968125-03 Pure Cool Link Desk Purifier",15.59
16DB6FD6-9174-1033-8782-FDDE9F4CA978,Household Appliances,Parts & Accessories,ECOMAID Replacement Parts Kit Bristle & Flexible Beater Brush & Armed-3 Side Brush & Filters for iRobot Roomba 600 Series 614 620 630 650 660 665 690 Vacuum Cleaner Accessory,22.99
0A026818-5351-D6A9-32BD-5B127EAC8CAB,Household Appliances,Parts & Accessories,"WOCASE True HEPA Replacement Filter, Compatible with Dyson TP01, TP02, TP03, BP01, Compare to Part 968126-03 Pure Cool Link Tower Purifier",16.69
1E60F686-CF50-F989-76AA-563AEA6D941D,Household Appliances,Parts & Accessories,"Fresh Whirlpool W10311524, AIR1, Replacement Refrigerator Air Filter, 3 Pack",13.99
B5138988-C5A7-398D-44AA-CAA1BD41CC2B,Household Appliances,"Ranges, Ovens & Cooktops","Toshiba EM925A5A-BS Microwave Oven with Sound On/Off ECO Mode and LED Lighting, 0.9 Cu Ft/900W, Black Stainless Steel",89.99
F8F7A226-7496-BC3F-70D4-E5E2B4E96A3C,Household Appliances,"Ranges, Ovens & Cooktops","BLACK+DECKER EM720CB7 Digital Microwave Oven with Turntable Push-Button Door,Child Safety Lock,700W, Stainless Steel, 0.7 Cu.ft",74.99
1F1D641C-AD05-D51F-4250-28108642E645,Household Appliances,"Ranges, Ovens & Cooktops","Toshiba EM131A5C-BS Microwave Oven with Smart Sensor Easy Clean Interior, ECO Mode and Sound On-Off, 1.2 Cu.ft, Black Stainless Steel, Cu Ft",119.99
1E749FCF-6B21-5EC9-04FD-BA8ABC4DA0C2,Household Appliances,"Ranges, Ovens & Cooktops","Panasonic Microwave Oven NN-SN686S Stainless Steel Countertop/Built-In with Inverter Technology and Genius Sensor, 1.2 Cubic Foot, 1200W",162.54
4415693F-BFBD-11D5-F4FD-9EA3821B0C2F,Household Appliances,"Ranges, Ovens & Cooktops","Farberware 1.1 Cu. Ft. Stainless Steel Countertop Microwave Oven With 6 Cooking Programs, LED Lighting, 1000 Watts",96.63
73871011-1DFF-8FB9-6693-AD58062A6743,Household Appliances,"Ranges, Ovens & Cooktops","Galanz GLCMKA07RDR-07 Microwave Oven, LED Lighting, Pull Handle Design, Child Lock,Retro Red, 0.7 Cu.Ft",59.98
19CE201E-0323-EEA2-6F27-8488F872DFC1,Household Appliances,"Ranges, Ovens & Cooktops","Panasonic Compact Microwave Oven with 1200 Watts of Cooking Power, Sensor Cooking, Popcorn Button, Quick 30sec and Turbo Defrost - NN-SN67KS - 1.2 Cubic Foot (Stainless Steel / Silver)",169.95
5F5F9118-5647-F723-D151-218E525B81C5,Household Appliances,"Ranges, Ovens & Cooktops","Panasonic Microwave Oven NN-SN966S Stainless Steel Countertop/Built-In with Inverter Technology and Genius Sensor, 2.2 Cubic Foot, 1250W",229.36
20D436DB-2B18-1554-0A25-325579E562A8,Household Appliances,"Ranges, Ovens & Cooktops","COMFEE' EM720CPL-PMB Countertop Microwave Oven with Sound On/Off, ECO Mode and Easy One-Touch Buttons, 0.7cu.ft, 700W, Black",64.99
EAD67B97-390D-3D72-191A-09C494A92214,Household Appliances,"Ranges, Ovens & Cooktops","Farberware Classic FMO07AHTBKJ 0.7 Cu. Ft. 700-Watt Microwave Oven with LED Lighting, Brushed Stainless Steel",71.99
D2E2B6A6-A3B4-A8FB-3AD6-DF4131704672,Household Appliances,"Ranges, Ovens & Cooktops","Toshiba ML-EM45P(BS) Countertop Microwave oven with Smart Sensor, Sound on/off Function and Position Memory Turntable, 1.6 Cu.ft, Black Stainless Steel",149.99
FEE467C2-C123-867C-036D-C3D6D5BC45B6,Household Appliances,"Ranges, Ovens & Cooktops","Commercial Chef CHM660B Countertop Small Microwave Oven, 0.6 Cubic Feet, Black",59.99
A42C2B18-FA37-0750-878F-B9F84EEDCAD0,Household Appliances,"Ranges, Ovens & Cooktops","Broan-NuTone 413004 Non-Ducted Ductless Range Hood with Lights Exhaust Fan for Under Cabinet, 30-Inch, Stainless Steel",68.89
605166DB-6D48-0294-760F-30C7EFF7992F,Household Appliances,"Ranges, Ovens & Cooktops","Panasonic Microwave Oven NN-SN936B Black Countertop with Inverter Technology and Genius Sensor, 2.2 Cubic Foot, 1250W",179.99
B50AB9C3-A6C3-CC6F-B36F-B6871FDA9FD8,Household Appliances,"Ranges, Ovens & Cooktops","Broan-NuTone SP3004 Reversible Stainless Steel Backsplash Range Hood Wall Shield for Kitchen, 24 by 30-Inch",38.44
11F32A3D-B6C5-6D3B-5BAE-A8BAEDC8D42F,Household Appliances,"Ranges, Ovens & Cooktops","Emerson 1.2 CU. FT. 1100W Griller Microwave Oven with Touch Control, Stainless Steel, MWG9115SB",99
2918D7EF-DDC6-0968-EF88-A6CCC73170A8,Household Appliances,"Ranges, Ovens & Cooktops","Nostalgia RMO4AQ Retro Large 0.9 cu ft, 800-Watt Countertop Microwave Oven, 12 Pre-Programmed Cookin Digital Clock, Easy Clean Interior, Aqua",119.99
4B09E0A9-9453-5101-EC03-92471F7AECC7,Household Appliances,"Ranges, Ovens & Cooktops","Farberware Professional FMO12AHTBKE 1.2 Cu. Ft. 1100-Watt Microwave Oven With Smart Sensor Cooking and LED Lighting, Brushed Stainless Steel",114.99
4A86708B-A323-53B8-D855-F8ADDAD4A97D,Household Appliances,"Ranges, Ovens & Cooktops","Cosmo 5MU30 30 in. Under Cabinet Range Hood with Ducted / Ductless Convertible Duct, Slim Kitchen Stove Vent with, 3 Speed Exhaust Fan, Reusable Filter and LED Lights in Stainless Steel",99.95
C77C211F-55FB-25EE-2196-0359778581B4,Household Appliances,"Ranges, Ovens & Cooktops","GE Appliances JEM3072SHSS GE 0.7 Cu. Ft. Capacity Countertop Microwave Oven, Stainless Steel",102.36
7A3559D7-92DE-CC0A-CA4B-ADB166DBCAD0,Household Appliances,"Ranges, Ovens & Cooktops","Toshiba EC042A5C-BS Countertop Microwave Oven with Convection, Smart Sensor, Sound On/Off Function and LCD Display, 1.5Cu.ft, Black Stainless Steel",
BE5647A3-129A-2EFF-636E-B72782603EC6,Household Appliances,"Ranges, Ovens & Cooktops","Panasonic NN-CD87KS Home Chef 4-in-1 Microwave Oven with Air Fryer, Convection Bake, FlashXpress Broiler, Inverter, 1000 Watt, Stainless Steel, 1.2 Cu.Ft, cft",479.99
2C89FA4C-5449-C934-6B3F-178326A9DC79,Household Appliances,"Ranges, Ovens & Cooktops","Samsung MS14K6000AS 1.4 cu. ft. Countertop Microwave Oven with Sensor and Ceramic Enamel Interior, Stainless Steel",129
2A9EBF83-F5BC-794F-8989-A08F0922B9C8,Household Appliances,"Ranges, Ovens & Cooktops","Broan-NuTone 403004 Convertible Range Hood Insert with Light, Exhaust Fan for Under Cabinet, 30"", Stainless Steel, 6.5 Sones, 160 CFM",65.39
E9C77E1D-C2F7-50C8-9E33-A67754991C0C,Household Appliances,Refrigerator,"EveryDrop by Whirlpool Refrigerator Water Filter 1, EDR1RXD1 (Pack of 1)",47.84
6E2222C4-D39C-B7B1-CBDC-9B95541FF865,Household Appliances,Refrigerator,LG AAP73631502 Refrigerator Door Shelf Basket Bin Assembly,26.36
7314F8B6-4325-72BC-88E8-84F5DBC16246,Household Appliances,Refrigerator,ERP 240323001 Refrigerator Door Bin,27.24
523C1C5C-7114-3836-4DE2-93CECD4D7502,Household Appliances,Refrigerator,GENUINE Frigidaire 240337901 Door Bin for Refrigerator,25.19
C176C9E4-DD89-78F6-98E3-D48B98F5C879,Household Appliances,Refrigerator,Frigidaire 240350702 Refrigerator Upper Crisper Pan Cover,58.8
A55C55C2-B4BA-8DF1-B3FC-178B13D183DD,Household Appliances,Refrigerator,Frigidaire 240338101 Door Bin for Refrigerator,23.57
D857EAB4-DF37-EC70-B544-95DCB068205E,Household Appliances,Refrigerator,Frigidaire 240358926 Shelf,75.89
B7BEE5F1-2047-E25D-354B-042DA406DD35,Household Appliances,Refrigerator,GE WR22X10012 Genuine OEM Dairy Door (Clear) for GE Refrigerators,17.13
6A9A6612-36B0-64CF-B5C4-45CEC27AE255,Household Appliances,Refrigerator,Frigidaire FRIGCOMBO ULTRAWF Water Filter & Paultra Air Filter Combo Pack,49.9
DAA47309-CBD0-217D-EA81-BBA01DE6B384,Household Appliances,Refrigerator,Frigidaire 240364787 Drawer Cover Unit,66.46
31ABBECB-914C-24BC-CD83-5F4CC268276C,Household Appliances,Refrigerator,Frigidaire 242058230 Refrigerator user interface,140.81
3039C129-2181-A0C8-7C5A-1BBDBF2EC92D,Household Appliances,Refrigerator,"Frigidaire 240323002 Door Bin for Refrigerator, Single Unit",34.09
9051635F-24C4-59F6-4B33-8F178B567AA2,Household Appliances,Refrigerator,GE WR49X10091 Genuine OEM Damper Control Assembly (White) for GE Refrigerators,112.06
7781FD8F-C058-D11D-3F34-DFBB94540A38,Household Appliances,Refrigerator,"Under the Refrigerators Mat,Under Beverage Refrigerators Mat,Slip Resistant,Absorb Water,Protects Floor from Water,and Spills,Slip Resistant and Waterproof(Refrigerators Mat:36inches x 40inches)",22.99
A2E3628D-81E5-F30D-91E2-88E3FAC3067F,Household Appliances,Refrigerator,"Filter Master | Compatible with LG LT1000P Refrigerator Water Filter Replacement | Replaces LT1000PC, LT1000PCS, ADQ74793501 | Includes 6 Month Timer | L1CX–3Pack",59.99
692E449A-F24D-4480-41B3-26EFD2E959BF,Household Appliances,Refrigerator,Frigidaire 242252702 Water Valve For Refrigerator,71.94
7FC8E57E-C53A-0932-40F5-16AEA33014AA,Household Appliances,Refrigerator,Samsung DA97-12684D Assy French,
468ADD9C-9D7E-DBAB-AC38-AE0F2045553F,Household Appliances,Refrigerator,Frigidaire 240337103 Crisper Pan for Refrigerator,71
4670C740-C173-9C3F-0510-07F62C54EF0C,Household Appliances,Refrigerator,LG AAP73252302 Refrigerator Door Shelf Basket Bin Assembly,
C43464C4-B7EB-81AB-2AC7-B9C81BC3CA85,Household Appliances,Refrigerator,Samsung OEM Original Part: DA97-06177C Refrigerator Door Bin Guard Assembly,54.9
447BE762-1332-0533-0A04-B455200B4B60,Household Appliances,Refrigerator,"Frigidaire EPTWFU01 Refrigerator Water Filter, 1 Count, White",42.65
8D8D3D8E-776E-C677-D6C5-C592D38518D1,Household Appliances,Refrigerator,"EveryDrop by Whirlpool Refrigerator Water Filter 2, EDR2RXD1 (Pack of 1)",47.84
BE17B6A3-46A8-9A48-1D93-471E9DCD7C76,Household Appliances,Refrigerator,GE WR71X10761 Refrigerator Door Bin Guard Genuine Original Equipment Manufacturer (OEM) Part,17.95
26316900-2E93-C19A-362C-2883FDB702A9,Household Appliances,Refrigerator,"EveryDrop by Whirlpool Refrigerator Water Filter 3, EDR3RXD1 (Pack of 1),White",47.84
FE6887EF-53B0-B17C-E9FD-0D9465F5E6DA,Household Appliances,Refrigerator,Samsung OEM Original Part: DA97-08348A Refrigerator Upper Door Bin Guard Assembly,84.95
4AA8F2E4-40BA-52A3-67B4-E39AAB1EC527,Household Appliances,Refrigerator,Samsung DA81-06013A A/S-Assy Motor Fan,55.97
381B4978-BB2D-D759-C908-FEBA663B2656,Household Appliances,Refrigerator,Electrolux 240534901 RACK-DOOR,29.14
26C4852B-2619-9951-CA94-D0FC547CEBC1,Household Appliances,Refrigerator,GENUINE Frigidaire 241511706 Refrigerator Door Shelf Bin,43.78
2F88A9DE-ACBB-6469-0ADF-7362D55C0278,Household Appliances,Refrigerator,Frigidaire 241511601 Refrigerator Door Shelf Bin,35.93
82DEFCDC-E832-7962-32A9-9A92D0DDE78C,Household Appliances,Refrigerator,"242252702 Original Version OEM Replacement Part for Refrigerator Water Valve by Robertshaw, replaces 241734301 WV2702 AP5671757 PS7784018",27.39
02A694B1-7BAD-AAEF-465B-704BA1D564F1,Household Appliances,Refrigerator,"EAFCBF Refrigerator Air Filter, Compatible with SCPUREAIR2PK, EAFCBF PAULTRA, 242047801, 242061001, 241754001, 5 Pack",12.01
B71B07AF-1A8C-7F39-9886-2F5D32EF0DF5,Household Appliances,Refrigerator,"Filter Master | Compatible with LG LT1000P Refrigerator Water Filter Replacement | Premium Filter Line | Replaces LT1000PC, LT1000PCS | Includes 6 Month Timer | L1CX–2Pack",39.99
1AF23974-3912-3CC0-B77E-3C158400A15E,Household Appliances,Refrigerator,"Filter Master | Compatible with LT500P Refrigerator Water Filter Replacement | Premium Filter Line | Replaces DA2900020B, ADQ72910907, 5231JA2002A | Includes 6 Month Timer | L5CX",21.99
656D5976-BDA7-E5BC-2C2F-3E6E8DE047E2,Travel Gear,Luggage," Basics Underseat Carry-On Rolling Travel Luggage Bag, 14 Inches, Black Quilted",66.56
BD66A2DD-F5DF-5807-6B60-3209926E5EBE,Travel Gear,Luggage,"SwissGear Sion Softside Luggage with Spinner Wheels, Blue, Carry-On 21-Inch",79.95
CA607DDD-A4E5-F28F-37F8-BAA85DB1C16A,Travel Gear,Luggage,"Samsonite Aspire Xlite Softside Expandable Luggage with Spinner Wheels, Black, 2-Piece Set (20/25)",239.99
5D30B413-C93E-7CF0-42AE-11CF2DD44C97,Travel Gear,Luggage,"Samsonite Omni PC Hardside Expandable Luggage with Spinner Wheels, Teal, Checked-Medium 24-Inch",109
28EED111-3CFE-9A15-A50E-0BD17168DC19,Travel Gear,Luggage,Kenneth Cole Reaction Out Of Bounds 20-Inch Carry-On Lightweight Durable Hardshell 4-Wheel Spinner Cabin Size Luggage,52.99
B5CF610B-7333-199C-C449-E7B5D7D6F873,Travel Gear,Luggage,"Rockland Melbourne Hardside Expandable Spinner Wheel Luggage, Champagne, 2-Piece Set (20/28)",89.99
57B095C6-78B4-C29B-D321-91FC1E3880D7,Travel Gear,Luggage,"American Tourister Fieldbrook XLT Softside Upright Luggage, Black, 4-Piece Set (BB/DF/21/25)",79
A4174F2A-A749-CE7B-1254-13BE945EBACB,Travel Gear,Luggage,"Rockland Fashion Softside Upright Luggage Set, Charcoal, 2-Piece (14/19)",39.95
81926CF5-CE31-87E8-71F3-3307CC3870D6,Travel Gear,Luggage,"Rockland Journey Softside Upright Luggage Set, Charcoal, 4-Piece (14/19/24/28)",98.81
D9E0ABBC-65BB-261B-A040-33775D4C2965,Travel Gear,Luggage," Basics Hardside Carry-On Spinner Suitcase Luggage - Expandable with Wheels - 21 Inch, Black",68.72
AC3A819B-D104-DD3B-6551-CD040C0F8119,Travel Gear,Luggage,"Rockland London Hardside Spinner Wheel Luggage, Blue, 3-Piece Set (20/24/28)",143.99
EA4C10D0-34A2-E329-24C8-85D3D97A5906,Travel Gear,Luggage,"American Tourister Moonlight Hardside Expandable Luggage with Spinner Wheels, Palm Trees, Checked-Large 28-Inch",69.99
1DAB676F-BA62-64DA-12D4-2614887B8F40,Travel Gear,Luggage,"Kenneth Cole Reaction Renegade 28” Lightweight Hardside Expandable 8-Wheel Spinner Checked-Size Luggage, Smokey Purple, inch",95.49
0714B525-5B92-323B-4229-200969999C6A,Travel Gear,Luggage,"Samsonite Centric 2 Hardside Expandable Luggage with Spinner Wheels, Black, Checked-Medium 24-Inch",86.06
9F7CFFB7-30AC-B493-D09D-FCB11BC581D8,Travel Gear,Luggage," Basics Hardside Spinner Suitcase Luggage - Expandable with Wheels - 2-Piece Set, Navy Blue",144
F40E33C5-AAB1-69E7-F5F1-85B907A2FA9F,Travel Gear,Luggage,"SwissGear 7585 Hardside Spinner Luggage, Silver, Checked-Medium 23-Inch",130.22
